Team,ban_1,ban_2,ban_3
redBans,Khazix,Maokai,Caitlyn
redBans,Xayah,Kalista,Zac
redBans,Thresh,Elise,Trundle
redBans,Xayah,Kalista,Zac
redBans,Bard,Chogath,Maokai
redBans,Karma,Kayn,Elise
redBans,Zac,Elise,Renekton
redBans,Chogath,Cassiopeia,Kassadin
redBans,Jax,Camille,Taliyah
redBans,Maokai,Zac,Elise
redBans,Elise,Gnar,Zac
redBans,Jayce,Rakan,Zac
redBans,Elise,Gnar,Maokai
redBans,Zac,Thresh,Elise
redBans,Gragas,Maokai,Chogath
redBans,Thresh,Maokai,Gragas
redBans,Leblanc,Alistar,Maokai
redBans,Maokai,Xayah,Syndra
redBans,Rakan,Maokai,Jayce
redBans,Galio,Karma,Maokai
redBans,Taliyah,Jayce,Kalista
redBans,Elise,Galio,Gragas
redBans,Rakan,Maokai,Jayce
redBans,Renekton,Sejuani,Elise
redBans,Rakan,Maokai,Gragas
redBans,Caitlyn,Kalista,Elise
redBans,Khazix,JarvanIV,LeeSin
redBans,Maokai,Jayce,Kassadin
redBans,Xayah,Maokai,Thresh
redBans,Taliyah,Thresh,Elise
redBans,JarvanIV,Braum,Maokai
redBans,Taliyah,Thresh,Jayce
redBans,Nidalee,LeeSin,Renekton
redBans,Maokai,Gragas,Sejuani
redBans,Blitzcrank,Maokai,Kayn
redBans,Kalista,Lucian,Tristana
redBans,Blitzcrank,Karma,Maokai
redBans,Rakan,Galio,Cassiopeia
redBans,Elise,Thresh,Lulu
redBans,Galio,Rakan,Cassiopeia
redBans,Rakan,Gragas,Kalista
redBans,Jayce,Gragas,Kalista
redBans,Lucian,Sejuani,Elise
redBans,Lucian,Corki,Elise
redBans,Lucian,Corki,Elise
redBans,Thresh,Jayce,Rakan
redBans,Thresh,Jayce,Rakan
redBans,Gragas,Elise,TwistedFate
redBans,Galio,Gragas,Taliyah
redBans,Galio,Gragas,Rakan
redBans,Galio,Rakan,Kalista
redBans,Galio,Rakan,Cassiopeia
redBans,Galio,Rakan,Kalista
redBans,Corki,Zac,Gragas
redBans,Corki,Zac,Gragas
redBans,Leblanc,Rengar,Camille
redBans,Camille,Rengar,Malzahar
redBans,Leblanc,Rengar,Camille
redBans,Camille,Rengar,Leblanc
redBans,Leblanc,Camille,Rengar
redBans,Leblanc,Malzahar,Elise
redBans,Camille,Rengar,Leblanc
redBans,Camille,Leblanc,Rengar
redBans,Rengar,Camille,Leblanc
redBans,Camille,Rengar,Leblanc
redBans,Leblanc,Camille,Rengar
redBans,Camille,Leblanc,Rengar
redBans,Camille,Rengar,Leblanc
redBans,Leblanc,Camille,Rengar
redBans,Camille,Leblanc,Rengar
redBans,Camille,Leblanc,Rengar
redBans,Camille,Leblanc,Rengar
redBans,Leblanc,Camille,Rengar
redBans,Camille,Leblanc,Rengar
redBans,Camille,Rengar,Leblanc
redBans,Camille,Rengar,Leblanc
redBans,Leblanc,Camille,Rengar
redBans,Camille,Jayce,Rengar
redBans,Camille,Rengar,Leblanc
redBans,Leblanc,Camille,Rengar
redBans,Jayce,Camille,Rengar
redBans,Camille,Rengar,Leblanc
redBans,Camille,Leblanc,Rengar
redBans,Leblanc,Rengar,Ivern
redBans,Camille,Jayce,Leblanc
redBans,Jayce,Camille,Rengar
redBans,Jayce,Camille,Rengar
redBans,Leblanc,Varus,Elise
redBans,Jayce,Camille,Shen
redBans,Leblanc,Camille,LeeSin
redBans,Leblanc,Rengar,Varus
redBans,Camille,Rengar,Graves
redBans,Varus,Leblanc,Shen
redBans,Camille,Varus,Leblanc
redBans,Rengar,Camille,Leblanc
redBans,Jayce,Varus,Leblanc
redBans,Leblanc,Camille,Khazix
redBans,Camille,Jayce,Leblanc
redBans,Camille,Taric,Varus
redBans,Camille,Varus,Khazix
redBans,Leblanc,Varus,Cassiopeia
redBans,Leblanc,Varus,Jayce
redBans,Camille,Jayce,Varus
redBans,Varus,Camille,Leblanc
redBans,Varus,Leblanc,Ryze
redBans,Camille,Varus,Leblanc
redBans,Leblanc,Camille,Varus
redBans,Varus,Leblanc,Graves
redBans,Varus,Leblanc,Jayce
redBans,Jayce,Leblanc,Camille
redBans,Leblanc,Varus,Jayce
redBans,Jayce,Varus,Lulu
redBans,Camille,Varus,Rengar
redBans,Camille,Khazix,Lulu
redBans,Camille,Cassiopeia,Jayce
redBans,Camille,Graves,Lulu
redBans,Renekton,Camille,Malzahar
redBans,Camille,Graves,Lulu
redBans,Renekton,Camille,Lulu
redBans,Lulu,Caitlyn,Nautilus
redBans,Lulu,Caitlyn,Camille
redBans,Renekton,Lulu,Jax
redBans,Camille,Shen,Lulu
redBans,Camille,Shen,Lulu
redBans,Camille,Shen,Lulu
redBans,Orianna,Zac,Thresh
redBans,Zac,Elise,LeeSin
redBans,Zac,Shen,Galio
redBans,Lulu,Zac,Kennen
redBans,Zac,Xayah,Leblanc
redBans,Zac,Lulu,Ivern
redBans,Zac,Shen,Gragas
redBans,Zac,Xayah,Kennen
redBans,Elise,Zac,Lulu
redBans,Zac,Kennen,Galio
redBans,Elise,Karma,LeeSin
redBans,Kennen,Lulu,Ashe
redBans,Zac,Elise,LeeSin
redBans,Zac,Kennen,Elise
redBans,Zac,Galio,LeeSin
redBans,Zac,Rumble,Ivern
redBans,Lulu,Caitlyn,Karma
redBans,Kennen,Zac,Galio
redBans,Zac,Elise,Galio
redBans,Zac,Syndra,Orianna
redBans,Kennen,Zac,Galio
redBans,Zac,Lucian,Caitlyn
redBans,Lulu,Zac,Thresh
redBans,Zac,Elise,Xayah
redBans,Zac,Galio,Elise
redBans,Zac,Galio,Graves
redBans,Zac,Xayah,Galio
redBans,Zac,Elise,Galio
redBans,Zac,LeeSin,Galio
redBans,Zac,Elise,LeeSin
redBans,Zac,Elise,Galio
redBans,Zac,TahmKench,Elise
redBans,Zac,Elise,Galio
redBans,Zac,Galio,Caitlyn
redBans,Zac,Elise,Galio
redBans,Zac,LeeSin,Galio
redBans,Zac,Elise,Renekton
redBans,Zac,Elise,LeeSin
redBans,Zac,Elise,Leblanc
redBans,Zac,Caitlyn,Elise
redBans,Zac,Elise,Galio
redBans,Zac,Elise,LeeSin
redBans,Zac,Galio,Kennen
redBans,Zac,Elise,LeeSin
redBans,Zac,Lucian,LeeSin
redBans,Zac,Elise,Jayce
redBans,Galio,Zac,Xayah
redBans,Zac,Galio,Kennen
redBans,Zac,Elise,Corki
redBans,Galio,Elise,Zac
redBans,Elise,Zac,Galio
redBans,Zac,LeeSin,Elise
redBans,Zac,Elise,Lucian
redBans,Zac,Elise,Caitlyn
redBans,Zac,Elise,Leblanc
redBans,Zac,Elise,Caitlyn
redBans,Zac,Galio,Corki
redBans,LeeSin,Elise,RekSai
redBans,Zac,Elise,Galio
redBans,Zac,Galio,Lucian
redBans,Caitlyn,Gragas,Zac
redBans,Zac,Elise,Kalista
redBans,Zac,Elise,Braum
redBans,Zac,Caitlyn,Elise
redBans,Zac,Galio,Caitlyn
redBans,Elise,Zac,Syndra
redBans,Zac,Caitlyn,Galio
redBans,Zac,Orianna,Braum
redBans,Caitlyn,Kalista,Morgana
redBans,Zac,RekSai,Galio
redBans,Caitlyn,Elise,Zac
redBans,Zac,Elise,Gragas
redBans,Zac,Elise,Caitlyn
redBans,Zac,Galio,Caitlyn
redBans,Caitlyn,Galio,Zac
redBans,Zac,Caitlyn,Jayce
redBans,Zac,Jayce,Galio
redBans,Elise,Caitlyn,Jayce
redBans,Caitlyn,Zac,Kalista
redBans,Galio,Caitlyn,Zac
redBans,Zac,Elise,Morgana
redBans,Zac,Galio,Khazix
redBans,Zac,Chogath,Caitlyn
redBans,Zac,Jayce,Caitlyn
redBans,Zac,Jax,Braum
redBans,Zac,Jax,Elise
redBans,Caitlyn,Jayce,Elise
redBans,Caitlyn,Elise,Shen
redBans,Gragas,Zac,Syndra
redBans,Gragas,Zac,Jayce
redBans,Gragas,Zac,Jayce
redBans,Gragas,Zac,Caitlyn
redBans,Gragas,Zac,Caitlyn
redBans,Orianna,Zac,Maokai
redBans,Orianna,Zac,Maokai
redBans,Orianna,Zac,Maokai
redBans,Orianna,Zac,Caitlyn
redBans,Khazix,Thresh,Fiora
redBans,Zilean,Camille,Evelynn
redBans,Camille,Karma,Leblanc
redBans,Rengar,Malzahar,Corki
redBans,RekSai,LeeSin,Camille
redBans,Ryze,Camille,Varus
redBans,Poppy,Syndra,Leblanc
redBans,Camille,Rengar,Leblanc
redBans,Malzahar,Rengar,Camille
redBans,Camille,Leblanc,Caitlyn
redBans,RekSai,Camille,Leblanc
redBans,Leblanc,Camille,Fiora
redBans,Syndra,Karma,Camille
redBans,Zyra,Rengar,Malzahar
redBans,Leblanc,Camille,Syndra
redBans,Zac,RekSai,Ryze
redBans,Camille,Leblanc,Fiora
redBans,Rengar,Camille,Leblanc
redBans,Rengar,Leblanc,Ryze
redBans,Syndra,Camille,RekSai
redBans,Trundle,Zac,Syndra
redBans,Caitlyn,Khazix,Poppy
redBans,Rengar,Leblanc,Camille
redBans,Rengar,Ashe,Ryze
redBans,Rengar,Camille,Leblanc
redBans,Camille,Fiora,Leblanc
redBans,Rengar,Zac,Camille
redBans,Camille,Caitlyn,Leblanc
redBans,MissFortune,Khazix,Rengar
redBans,Camille,Rengar,Leblanc
redBans,Caitlyn,Camille,Khazix
redBans,Camille,Rengar,Leblanc
redBans,Camille,Rengar,Khazix
redBans,Rengar,Camille,Leblanc
redBans,Camille,Leblanc,Karma
redBans,Camille,Leblanc,Zyra
redBans,Camille,Rengar,Caitlyn
redBans,Evelynn,Camille,Taliyah
redBans,Camille,Rengar,Leblanc
redBans,Camille,Rengar,Khazix
redBans,Camille,Leblanc,Khazix
redBans,Camille,Rengar,Leblanc
redBans,Camille,Leblanc,Rengar
redBans,Camille,Jayce,Khazix
redBans,Camille,Leblanc,Elise
redBans,Camille,Zyra,Jayce
redBans,Ryze,Zyra,Malzahar
redBans,Rengar,Camille,Khazix
redBans,Camille,Leblanc,Varus
redBans,Camille,Rengar,Varus
redBans,Malzahar,Leblanc,Rengar
redBans,Jayce,Leblanc,Camille
redBans,Rengar,Camille,Leblanc
redBans,Camille,Leblanc,Jayce
redBans,Ryze,Leblanc,Camille
redBans,Shen,Leblanc,Maokai
redBans,Ziggs,Varus,Khazix
redBans,Leblanc,Jayce,Ivern
redBans,Camille,Varus,Graves
redBans,Ziggs,Rumble,Varus
redBans,Ivern,Shen,Varus
redBans,Varus,Leblanc,Khazix
redBans,Ryze,Jayce,Camille
redBans,Varus,Shen,Khazix
redBans,Shen,Varus,Jhin
redBans,Leblanc,Rengar,Caitlyn
redBans,Ziggs,Varus,Camille
redBans,Jayce,Camille,Graves
redBans,Cassiopeia,Varus,Khazix
redBans,Jayce,Ivern,Varus
redBans,Varus,Sivir,Karma
redBans,Rumble,Jayce,Jax
redBans,Varus,Leblanc,Khazix
redBans,Graves,Leblanc,Zyra
redBans,Caitlyn,Varus,Ivern
redBans,Ziggs,Khazix,Jayce
redBans,Graves,Varus,Jhin
redBans,Varus,Rumble,Khazix
redBans,Ivern,Leblanc,Jayce
redBans,Camille,Leblanc,Cassiopeia
redBans,Varus,Malzahar,Ryze
redBans,Ivern,Varus,Camille
redBans,Ryze,Varus,Khazix
redBans,Malzahar,Graves,Varus
redBans,Ziggs,Varus,Jayce
redBans,Rengar,Leblanc,Varus
redBans,Varus,Ryze,Rengar
redBans,Ryze,Graves,Jayce
redBans,Graves,Camille,Varus
redBans,Ziggs,Fiora,Ahri
redBans,Khazix,Graves,Jayce
redBans,Elise,Lulu,Braum
redBans,Ivern,Lulu,Vladimir
redBans,Fiora,Rengar,Rumble
redBans,Camille,Lulu,Vladimir
redBans,Camille,Ivern,Lulu
redBans,Malzahar,Jayce,Ziggs
redBans,Ivern,Vladimir,Lulu
redBans,Graves,Lulu,Caitlyn
redBans,Fiora,Camille,Lulu
redBans,Lucian,Graves,Camille
redBans,Fiora,Lulu,Camille
redBans,Ivern,Camille,Ashe
redBans,TahmKench,Sivir,Ezreal
redBans,Caitlyn,Camille,Ivern
redBans,Malzahar,Ashe,Shen
redBans,Ahri,Lulu,Camille
redBans,Fiora,Kalista,Caitlyn
redBans,Caitlyn,Ivern,Camille
redBans,Rumble,Lulu,Malzahar
redBans,Camille,Mordekaiser,Caitlyn
redBans,Fiora,Rengar,Rumble
redBans,Rengar,Lulu,Graves
redBans,Fiora,Rumble,Rengar
redBans,Lulu,Caitlyn,Malzahar
redBans,Caitlyn,Lulu,Malzahar
redBans,Gragas,Camille,Graves
redBans,Karma,Lulu,Fiora
redBans,Ivern,Zac,Fiora
redBans,Zac,Fiora,Ivern
redBans,Leblanc,Ahri,Cassiopeia
redBans,Leblanc,Ashe,Lucian
redBans,Ivern,Kennen,Zac
redBans,Elise,Zac,Fiora
redBans,Lulu,Ivern,Syndra
redBans,Galio,Ashe,Fiora
redBans,Zac,Ivern,Lulu
redBans,Elise,Zac,Fiora
redBans,Ahri,Leblanc,Ashe
redBans,Fiora,Zac,Kennen
redBans,Ivern,Kled,Karma
redBans,KogMaw,Ivern,Xayah
redBans,Zac,Ivern,Fiora
redBans,Kennen,Galio,Zac
redBans,Fiora,Leblanc,Kennen
redBans,Syndra,LeeSin,Nidalee
redBans,Zac,Kennen,Cassiopeia
redBans,Ivern,Galio,Zac
redBans,Fiora,Zac,Thresh
redBans,Fiora,Zac,Ivern
redBans,Ashe,Zac,Galio
redBans,Fiora,Kennen,Zac
redBans,Lucian,Zac,Fiora
redBans,Shen,Ivern,Zac
redBans,Fiora,Kennen,LeeSin
redBans,Galio,Elise,Syndra
redBans,Kennen,Fiora,Zac
redBans,Zac,Kennen,Fiora
redBans,Elise,Zac,LeeSin
redBans,Zac,Kennen,Fiora
redBans,Zac,Elise,Kennen
redBans,Zac,LeeSin,Fiora
redBans,Shen,LeeSin,Zac
redBans,Fiora,Zac,Kled
redBans,Shen,Zac,LeeSin
redBans,Kled,Zac,Vladimir
redBans,Zac,Fiora,Rakan
redBans,Zac,Elise,Caitlyn
redBans,Zac,Shen,Elise
redBans,Kennen,Zac,Fiora
redBans,Elise,Kennen,Zac
redBans,Shen,LeeSin,Khazix
redBans,Zac,TahmKench,Fiora
redBans,Shen,Zac,Fiora
redBans,Zac,Elise,Kennen
redBans,Zac,Fiora,RekSai
redBans,Shen,LeeSin,Zac
redBans,Fiora,Kled,Zac
redBans,Zac,Leblanc,Elise
redBans,Zac,Kennen,Blitzcrank
redBans,Thresh,Ashe,Zac
redBans,Fiora,Zac,Kennen
redBans,Zac,Caitlyn,Elise
redBans,Zac,Fiora,Caitlyn
redBans,Zac,Fiora,Caitlyn
redBans,Fiora,Zac,Tristana
redBans,Zac,Caitlyn,Elise
redBans,Zac,Orianna,Syndra
redBans,Elise,Zac,Caitlyn
redBans,Galio,Zac,Jayce
redBans,Zac,Caitlyn,Leblanc
redBans,Zac,Fiora,TahmKench
redBans,Zac,Caitlyn,Elise
redBans,Zac,Syndra,Kalista
redBans,Jayce,Cassiopeia,Ashe
redBans,Zac,Caitlyn,Elise
redBans,Caitlyn,Elise,Zac
redBans,Zac,Shen,Elise
redBans,Zac,Gnar,Fiora
redBans,Zac,Thresh,Leblanc
redBans,Fiora,Sejuani,Zac
redBans,Zac,Caitlyn,Kalista
redBans,Zac,Caitlyn,Elise
redBans,Zac,Leblanc,Braum
redBans,Fiora,Zac,Caitlyn
redBans,Caitlyn,Elise,Kassadin
redBans,Caitlyn,Elise,Zac
redBans,Syndra,Zac,Chogath
redBans,Zac,Elise,Caitlyn
redBans,Zac,Caitlyn,Syndra
redBans,Zac,Caitlyn,Thresh
redBans,Zac,Elise,Jhin
redBans,Gnar,Thresh,Chogath
redBans,Zac,Chogath,Jayce
redBans,Zac,Maokai,Kassadin
redBans,Chogath,Zac,Nidalee
redBans,Zac,Caitlyn,Maokai
redBans,Zac,Elise,Caitlyn
redBans,Zac,Caitlyn,Maokai
redBans,Zac,Maokai,Caitlyn
redBans,Zac,Syndra,Chogath
redBans,Zac,Maokai,Caitlyn
redBans,Zac,Caitlyn,Maokai
redBans,Zac,Maokai,Caitlyn
redBans,Caitlyn,Zac,Katarina
redBans,Zac,Caitlyn,Thresh
redBans,Zac,Maokai,Caitlyn
redBans,Zac,Syndra,Elise
redBans,Zac,Caitlyn,Lucian
redBans,Zac,Elise,Thresh
redBans,Zac,Caitlyn,Maokai
redBans,Zac,Caitlyn,Kalista
redBans,Caitlyn,Zac,Kalista
redBans,Caitlyn,Elise,Kalista
redBans,Zac,Maokai,Thresh
redBans,Zac,Maokai,Kalista
redBans,Zac,Caitlyn,Maokai
redBans,Zac,Maokai,Caitlyn
redBans,Maokai,Zac,Kalista
redBans,Zac,Maokai,Caitlyn
redBans,Zac,Maokai,Caitlyn
redBans,Tristana,Zac,Maokai
redBans,Tristana,Maokai,Zac
redBans,Lucian,Caitlyn,Zac
redBans,Zac,Caitlyn,Maokai
redBans,Lucian,Caitlyn,Zac
redBans,Zac,Caitlyn,Kalista
redBans,Syndra,Rakan,Maokai
redBans,Syndra,Rakan,Shen
redBans,Kalista,JarvanIV,Elise
redBans,Syndra,Lulu,Ryze
redBans,Rengar,Graves,Gangplank
redBans,MissFortune,Ryze,
redBans,Gangplank,Ryze,Kalista
redBans,Lulu,Fiora,TahmKench
redBans,Gangplank,TahmKench,Lissandra
redBans,Elise,Gangplank,Trundle
redBans,Lissandra,TahmKench,Kalista
redBans,Gangplank,Ryze,TahmKench
redBans,Lulu,TahmKench,Gangplank
redBans,Gangplank,Ryze,Viktor
redBans,JarvanIV,Ryze,Gangplank
redBans,Poppy,TahmKench,Corki
redBans,Ryze,Gangplank,Alistar
redBans,TahmKench,Trundle,Lissandra
redBans,Ryze,Alistar,Fiora
redBans,TahmKench,Poppy,Rengar
redBans,Gangplank,Alistar,Poppy
redBans,TahmKench,Poppy,Rengar
redBans,Gangplank,Lulu,Graves
redBans,TahmKench,Poppy,Lulu
redBans,Ryze,Gangplank,Lulu
redBans,Kalista,Ryze,Alistar
redBans,Gangplank,TahmKench,Corki
redBans,Ryze,Nidalee,Lux
redBans,Zilean,Corki,Quinn
redBans,Lulu,Trundle,Gangplank
redBans,Shen,Poppy,Nidalee
redBans,Ryze,Gangplank,Elise
redBans,TahmKench,Alistar,Zilean
redBans,Lissandra,Alistar,Gangplank
redBans,Lulu,Poppy,Alistar
redBans,Lulu,Poppy,Corki
redBans,Fiora,Gangplank,Nidalee
redBans,Zilean,Kalista,Poppy
redBans,Quinn,Zilean,KogMaw
redBans,TahmKench,Nidalee,Gangplank
redBans,Quinn,Zilean,
redBans,KogMaw,Nidalee,Lissandra
redBans,Zilean,Graves,KogMaw
redBans,Corki,KogMaw,Lulu
redBans,Zilean,Nidalee,Gangplank
redBans,KogMaw,Elise,Kalista
redBans,Lulu,Nidalee,Kalista
redBans,Corki,TwistedFate,Leblanc
redBans,Gangplank,Nidalee,Fiora
redBans,Lulu,TahmKench,Nidalee
redBans,KogMaw,Zilean,
redBans,Nidalee,KogMaw,Rumble
redBans,TahmKench,Nidalee,Gragas
redBans,Quinn,Kalista,Lulu
redBans,TahmKench,Nidalee,Gragas
redBans,Corki,Nidalee,
redBans,Lulu,Quinn,Nidalee
redBans,Leblanc,Corki,Nidalee
redBans,Nidalee,Kindred,Rumble
redBans,Lulu,Kalista,Quinn
redBans,Leblanc,Kalista,Nidalee
redBans,Lulu,Nidalee,Velkoz
redBans,Zilean,Corki,Lissandra
redBans,Gangplank,Gragas,Nidalee
redBans,Kindred,Fiora,Nidalee
redBans,Ekko,Nidalee,MasterYi
redBans,Evelynn,Kalista,Alistar
redBans,Zed,Nidalee,Kalista
redBans,Soraka,Nidalee,Kindred
redBans,Azir,Kalista,Nidalee
redBans,Nidalee,Leblanc,Azir
redBans,Gragas,Nidalee,Poppy
redBans,Ryze,Azir,Karma
redBans,Leblanc,TwistedFate,Varus
redBans,Ryze,Azir,Nidalee
redBans,Ryze,Kindred,Swain
redBans,Soraka,Trundle,Graves
redBans,Nidalee,Ryze,
redBans,Ryze,Trundle,Draven
redBans,Bard,Azir,Nidalee
redBans,Kindred,Ryze,Alistar
redBans,Leblanc,Lucian,Ryze
redBans,Caitlyn,Trundle,Ryze
redBans,Kindred,Maokai,Lucian
redBans,Azir,Kindred,Nidalee
redBans,Alistar,Kindred,Ryze
redBans,Leblanc,Kindred,Ryze
redBans,Ryze,Nidalee,Fizz
redBans,Trundle,Ryze,Vladimir
redBans,Ryze,Irelia,Jax
redBans,Leblanc,Bard,Fizz
redBans,Kindred,Ryze,Fizz
redBans,Ryze,RekSai,
redBans,Caitlyn,Trundle,Azir
redBans,Ryze,RekSai,Swain
redBans,Vladimir,Caitlyn,Ryze
redBans,Trundle,Vladimir,Kindred
redBans,Vladimir,Caitlyn,Ryze
redBans,Trundle,Vladimir,Azir
redBans,Vladimir,Ryze,Karma
redBans,Vladimir,RekSai,Ryze
redBans,Vladimir,AurelionSol,RekSai
redBans,Caitlyn,Leblanc,Nidalee
redBans,Irelia,Swain,Karma
redBans,Caitlyn,Swain,Vladimir
redBans,Sivir,RekSai,Vladimir
redBans,Caitlyn,Vladimir,Ashe
redBans,Vladimir,Thresh,Viktor
redBans,Vladimir,TahmKench,Zyra
redBans,Vladimir,Caitlyn,Kindred
redBans,Zilean,Vladimir,Ryze
redBans,Leblanc,Shen,Azir
redBans,Leblanc,Rengar,Camille
redBans,Leblanc,Rengar,Taliyah
redBans,Leblanc,Camille,Jayce
redBans,Rengar,Malzahar,Zyra
redBans,Leblanc,Jayce,Camille
redBans,Leblanc,Rengar,Syndra
redBans,Rengar,Leblanc,Thresh
redBans,Camille,Rengar,Leblanc
redBans,Leblanc,Rengar,Zyra
redBans,Ryze,Leblanc,Corki
redBans,Rengar,Elise,Leblanc
redBans,Leblanc,Rengar,Camille
redBans,Rengar,Leblanc,Camille
redBans,Thresh,Leblanc,Rengar
redBans,Leblanc,Rengar,Camille
redBans,Leblanc,Rengar,Camille
redBans,Leblanc,Rengar,Camille
redBans,Rengar,Camille,Leblanc
redBans,Leblanc,Camille,Malzahar
redBans,Zyra,Malzahar,Maokai
redBans,Rengar,Ryze,Camille
redBans,Camille,Rengar,Leblanc
redBans,Leblanc,Rengar,Camille
redBans,Camille,Ezreal,Rengar
redBans,Leblanc,Rengar,Jayce
redBans,Leblanc,Camille,Rengar
redBans,Leblanc,Rengar,Malzahar
redBans,Camille,Rengar,Jayce
redBans,Rengar,Leblanc,Camille
redBans,Camille,Leblanc,Rengar
redBans,Rengar,Ryze,Khazix
redBans,Leblanc,Camille,Rengar
redBans,Leblanc,Rengar,Camille
redBans,Jayce,Leblanc,Varus
redBans,Rengar,Malzahar,Graves
redBans,Leblanc,Varus,Rengar
redBans,Varus,Graves,Rumble
redBans,Leblanc,Elise,Ashe
redBans,Leblanc,Varus,Camille
redBans,Leblanc,Elise,Thresh
redBans,Leblanc,Varus,Malzahar
redBans,Elise,Ryze,Varus
redBans,Malzahar,Gragas,Rengar
redBans,Leblanc,Syndra,Camille
redBans,Malzahar,Zed,Varus
redBans,Leblanc,Syndra,Malzahar
redBans,Ryze,Leblanc,Jayce
redBans,Leblanc,Katarina,Malzahar
redBans,Jayce,Camille,Leblanc
redBans,Leblanc,Jayce,Varus
redBans,Malzahar,Leblanc,Varus
redBans,Leblanc,Graves,Varus
redBans,Jayce,Leblanc,Varus
redBans,Leblanc,Ezreal,Varus
redBans,Fiora,Jayce,Leblanc
redBans,Malzahar,Camille,Varus
redBans,Leblanc,Vladimir,Thresh
redBans,Leblanc,Syndra,Varus
redBans,Leblanc,Varus,Jayce
redBans,Lucian,Thresh,Vladimir
redBans,Camille,Rumble,Jayce
redBans,Lucian,Thresh,Camille
redBans,Lulu,Rumble,Camille
redBans,Graves,Varus,Malzahar
redBans,Graves,Lulu,TahmKench
redBans,Malzahar,Rengar,Katarina
redBans,Camille,Jayce,Graves
redBans,Malzahar,Graves,Rengar
redBans,Malzahar,Rumble,Khazix
redBans,Ivern,Graves,Syndra
redBans,Lucian,Malzahar,Lulu
redBans,Ivern,Graves,Thresh
redBans,Malzahar,Lulu,Graves
redBans,Ashe,Thresh,Lulu
redBans,TahmKench,Syndra,Malzahar
redBans,Ashe,Thresh,Camille
redBans,TahmKench,Zac,Syndra
redBans,TahmKench,Zac,Syndra
redBans,Kennen,Thresh,Zac
redBans,Zac,Syndra,Caitlyn
redBans,Shen,Ivern,JarvanIV
redBans,Zac,Galio,TahmKench
redBans,Shen,Ivern,JarvanIV
redBans,Zed,Leblanc,Zac
redBans,LeeSin,Zac,Elise
redBans,Zed,Leblanc,Zac
redBans,AurelionSol,Anivia,Elise
redBans,Galio,Ivern,Thresh
redBans,LeeSin,Syndra,Ivern
redBans,Zac,Galio,Elise
redBans,LeeSin,Syndra,Zac
redBans,Kennen,Leblanc,Thresh
redBans,Caitlyn,Galio,Elise
redBans,Zac,Fiora,Zyra
redBans,Zed,Zac,Graves
redBans,AurelionSol,Syndra,Anivia
redBans,Galio,Zac,Ivern
redBans,Syndra,Nidalee,LeeSin
redBans,Zac,TahmKench,Varus
redBans,Syndra,Nidalee,Morgana
redBans,Zac,Jayce,Ivern
redBans,Jayce,Ivern,Zac
redBans,Caitlyn,Galio,Elise
redBans,Leblanc,AurelionSol,Zac
redBans,Leblanc,AurelionSol,Anivia
redBans,AurelionSol,Syndra,Anivia
redBans,AurelionSol,Syndra,Anivia
redBans,Zed,Caitlyn,Galio
redBans,Zac,Galio,Elise
redBans,Kennen,Caitlyn,Thresh
redBans,Zac,Caitlyn,Galio
redBans,Galio,Fiora,Kennen
redBans,Galio,RekSai,Taliyah
redBans,Fiora,Zac,Thresh
redBans,Caitlyn,Zac,Anivia
redBans,Zac,Caitlyn,Taliyah
redBans,Zac,Caitlyn,Thresh
redBans,Elise,RekSai,Caitlyn
redBans,Elise,RekSai,Caitlyn
redBans,Elise,RekSai,Corki
redBans,Zed,Thresh,Zac
redBans,Caitlyn,RekSai,Elise
redBans,Camille,Sejuani,Gnar
redBans,AurelionSol,Anivia,Elise
redBans,Ziggs,RekSai,Elise
redBans,Leblanc,Syndra,Caitlyn
redBans,Elise,Renekton,Irelia
redBans,Caitlyn,Kalista,Zed
redBans,Sejuani,Thresh,Zac
redBans,Anivia,AurelionSol,Elise
redBans,Thresh,Zac,Sejuani
redBans,Khazix,Caitlyn,Elise
redBans,Zac,Caitlyn,Jax
redBans,Chogath,Jax,Maokai
redBans,Zed,Lucian,Zac
redBans,Thresh,Rumble,Zac
redBans,Elise,RekSai,Janna
redBans,Elise,Chogath,Galio
redBans,AurelionSol,Elise,Zac
redBans,AurelionSol,Elise,Zac
redBans,AurelionSol,Elise,Zac
redBans,Jayce,Lucian,Thresh
redBans,Khazix,Braum,Janna
redBans,AurelionSol,Taliyah,Caitlyn
redBans,AurelionSol,Taliyah,Caitlyn
redBans,Ziggs,Kalista,Chogath
redBans,Gnar,Caitlyn,Galio
redBans,Anivia,AurelionSol,Kalista
redBans,Anivia,AurelionSol,Kalista
redBans,Lulu,Kindred,Malphite
redBans,Ryze,Lulu,TahmKench
redBans,Gangplank,Alistar,Poppy
redBans,Kindred,Gangplank,RekSai
redBans,Gangplank,Morgana,Ryze
redBans,Lulu,Kindred,Malphite
redBans,Trundle,Poppy,TahmKench
redBans,Poppy,Trundle,Graves
redBans,Graves,TahmKench,Ryze
redBans,TahmKench,Gangplank,Graves
redBans,Ryze,TahmKench,Azir
redBans,Darius,TahmKench,Ryze
redBans,Lulu,Poppy,Graves
redBans,Gangplank,TahmKench,Poppy
redBans,Poppy,Kalista,Lulu
redBans,Graves,Ryze,Gangplank
redBans,Poppy,TahmKench,Kalista
redBans,Gangplank,Poppy,
redBans,Poppy,Ezreal,Morgana
redBans,Azir,Ryze,TahmKench
